,Unnamed: 0,ASIN,PID,PT,Set,difficult,Error,height cm,width cm,length cm,depth cm,thickness cm,diameter cm,height inch,width inch,length inch,depth inch,thickness inch,diameter inch,rim.size inch,rim.size cm,rim.width inch,rim.width cm,Image link
454,467,B00GF02UTS,51Gb60+O3SL,AIR_MATTRESS,train,FALSE,OCR - Mulitple Errors,,99.0,191.0,,46.0,,,39.0,75.0,,18.0,,,,,,https://m.media-amazon.com/images/I/51Gb60+O3SL.AC.jpg
455,468,B000HBGSP8,51WATb0XFZL,AIR_MATTRESS,test,FALSE,Error?,,137.0,191.0,,22.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/51WATb0XFZL.AC.jpg
456,469,B00F0B5IV0,41NainpWiNL,AIR_MATTRESS,test,FALSE,Error?,,137.0,191.0,,22.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/41NainpWiNL.AC.jpg
457,470,B07LH4KW3P,31lgYpSEdRL,AIR_MATTRESS,test,FALSE,Error?,,137.0,191.0,,25.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/31lgYpSEdRL.AC.jpg
458,471,B07XQTRZZF,41mp0yGz5kL,AIR_MATTRESS,train,FALSE,Error?,,137.0,191.0,,25.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/41mp0yGz5kL.AC.jpg
459,472,B085ZDX4GR,41pTX5S6ZDL,AIR_MATTRESS,train,FALSE,Error?,,66.0,183.0,,5.0,,,26.0,72.0,,2.0,,,,,,https://m.media-amazon.com/images/I/41pTX5S6ZDL.AC.jpg
460,473,B07NYR8G6T,51bxPmVkpjL,AIR_MATTRESS,train,FALSE,Error?,,63.0,192.0,,,,,23.6,75.6,,,,,,,,https://m.media-amazon.com/images/I/51bxPmVkpjL.AC.jpg
461,474,B01LXE4E1O,41bT65p6UbL,AIR_MATTRESS,train,FALSE,Error?,,57.4,192.0,,5.0,,,22.6,75.6,,2.0,,,,,,https://m.media-amazon.com/images/I/41bT65p6UbL.AC.jpg
462,475,B06Y54J26R,41xBCbIqXUL,AIR_MATTRESS,train,FALSE,Error?,,57.4,192.0,,5.0,,,22.6,75.6,,2.0,,,,,,https://m.media-amazon.com/images/I/41xBCbIqXUL.AC.jpg
463,476,B07QFZ5QRH,41VdLk1FIcL,AIR_MATTRESS,train,FALSE,Error?,,57.4,192.0,,5.0,,,22.6,75.6,,2.0,,,,,,https://m.media-amazon.com/images/I/41VdLk1FIcL.AC.jpg
464,477,B01C5KQ40C,41Yv721nq5L,AIR_MATTRESS,train,FALSE,Error?,,60.0,186.0,,8.5,,,23.62,73.23,,3.35,,,,,,https://m.media-amazon.com/images/I/41Yv721nq5L.AC.jpg
465,478,B000HBIL9O,41EiKvMC+TL,AIR_MATTRESS,test,FALSE,Error?,,152.0,203.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41EiKvMC+TL.AC.jpg
466,479,B089D4MJQP,41wkdS9aWSL,AIR_MATTRESS,train,FALSE,Error?,,152.0,203.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41wkdS9aWSL.AC.jpg
467,480,B0882PRWHH,51b1F-61WEL,AIR_MATTRESS,train,FALSE,Error?,,62.0,195.0,,,,,24.4,76.77,,,,,,,,https://m.media-amazon.com/images/I/51b1F-61WEL.AC.jpg
468,481,B07TJ8WBFQ,51sehxV0w2L,AIR_MATTRESS,train,FALSE,Error?,,66.0,188.0,,4.0,,,25.0,74.0,,1.6,,,,,,https://m.media-amazon.com/images/I/51sehxV0w2L.AC.jpg
469,482,B08F4W9P91,5162x0OznML,AIR_MATTRESS,train,FALSE,Error?,,66.0,190.0,,6.0,,,25.0,75.0,,2.4,,,,,,https://m.media-amazon.com/images/I/5162x0OznML.AC.jpg
470,483,B07JCNYGX5,41+Jip8qCSL,AIR_MATTRESS,train,6,OCR - Oversplit,,60.0,190.0,,12.0,,,23.62,74.8,,4.72,,,,,,https://m.media-amazon.com/images/I/41+Jip8qCSL.AC.jpg
471,484,B08FZY31KN,41zmV-HWpWL,AIR_MATTRESS,train,FALSE,Error?,,65.0,198.0,,,,,25.5,78.0,,,,,,,,https://m.media-amazon.com/images/I/41zmV-HWpWL.AC.jpg
472,485,B07QQLQ2HB,418Eh-nftZL,AIR_MATTRESS,train,FALSE,Error?,,137.0,191.0,,46.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/418Eh-nftZL.AC.jpg
473,486,B089NXCWC7,41u4gkvbdpL,AIR_MATTRESS,train,FALSE,Error?,,137.0,191.0,,46.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/41u4gkvbdpL.AC.jpg
474,487,B084GMS2JY,511pHtmCYJL,AIR_MATTRESS,train,FALSE,Error?,,90.0,141.0,,45.0,,,35.4,55.5,,7.7,,,,,,https://m.media-amazon.com/images/I/511pHtmCYJL.AC.jpg
475,488,B08HHSQHPL,41iBJ9B7t0L,AIR_MATTRESS,train,FALSE,Error?,,70.0,196.0,,8.0,,,27.6,72.2,,3.15,,,,,,https://m.media-amazon.com/images/I/41iBJ9B7t0L.AC.jpg
476,489,B07SNQSP1J,51cWMGQL0oL,AIR_MATTRESS,train,FALSE,Error?,,70.0,194.0,,7.0,,,27.6,76.4,,2.8,,,,,,https://m.media-amazon.com/images/I/51cWMGQL0oL.AC.jpg
477,490,B082PVZHH2,41781qItFNL,AIR_MATTRESS,train,FALSE,Error?,,76.0,198.0,,7.5,,,30.0,78.0,,3.0,,,,,,https://m.media-amazon.com/images/I/41781qItFNL.AC.jpg
478,491,B082PWFL5K,41CrUwDQqYL,AIR_MATTRESS,train,FALSE,Error?,,76.0,198.0,,7.5,,,30.0,78.0,,3.0,,,,,,https://m.media-amazon.com/images/I/41CrUwDQqYL.AC.jpg
479,492,B00F0B78GS,41Zh318GLmL,AIR_MATTRESS,train,FALSE,,,152.0,203.0,,38.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/41Zh318GLmL.AC.jpg
480,493,B00F0B5ILK,51a15GUIWIL,AIR_MATTRESS,test,FALSE,,,76.0,185.0,,22.0,,,30.0,73.0,,8.75,,,,,,https://m.media-amazon.com/images/I/51a15GUIWIL.AC.jpg
481,494,B01D19MHKC,419i2sw9GeL,AIR_MATTRESS,train,FALSE,ERROR - Incorrect OCR Text,,76.0,198.0,,10.0,,,29.92,78.0,,3.93,,,,,,https://m.media-amazon.com/images/I/419i2sw9GeL.AC.jpg
482,495,B087M6FMVF,41MwEBfyOKL,AIR_MATTRESS,train,FALSE,Error?,,150.0,200.0,,46.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/41MwEBfyOKL.AC.jpg
483,496,B00OLZYBI2,41kMwVmBDsL,AIR_MATTRESS,test,FALSE,Error?,,152.0,203.0,,46.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/41kMwVmBDsL.AC.jpg
484,497,B089NWXFN4,41bR0-5eAuL,AIR_MATTRESS,train,FALSE,Error?,,152.0,203.0,,46.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/41bR0-5eAuL.AC.jpg
485,498,B000QEDIL8,41HC2Xk3r1L,AIR_MATTRESS,test,FALSE,OCR - Mulitple Errors,,76.0,191.0,,22.0,,,30.0,75.0,,8.25,,,,,,https://m.media-amazon.com/images/I/41HC2Xk3r1L.AC.jpg
486,499,B01J1XQA7S,31zpAZw2sCL,AIR_MATTRESS,test,FALSE,Error?,,152.0,203.0,,51.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/31zpAZw2sCL.AC.jpg
487,500,B07VVP9W8G,511tZ2AXesL,AIR_MATTRESS,test,FALSE,Error?,,152.0,203.0,,51.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/511tZ2AXesL.AC.jpg
488,501,B07W12G82N,41U7nPwQaaL,AIR_MATTRESS,test,FALSE,Error?,,152.0,203.0,,51.0,,,,,,,,,,,,https://m.media-amazon.com/images/I/41U7nPwQaaL.AC.jpg
489,502,B01MU4O59E,513Zqip39jL,AIR_MATTRESS,train,3,,,130.0,198.0,,4.0,,,51.2,78.0,,1.6,,,,,,https://m.media-amazon.com/images/I/513Zqip39jL.AC.jpg
490,503,B01N0UVV8Q,41DjX8XWDHL,AIR_MATTRESS,train,FALSE,,,130.0,198.0,,4.0,,,51.2,78.0,,1.6,,,,,,https://m.media-amazon.com/images/I/41DjX8XWDHL.AC.jpg
491,504,B01N2XXQVB,51aGpkQbEVL,AIR_MATTRESS,train,FALSE,ERROR - Incorrect OCR Text,,130.0,198.0,,4.0,,,51.2,78.0,,1.6,,,,,,https://m.media-amazon.com/images/I/51aGpkQbEVL.AC.jpg
492,505,B07VS2MNM4,41eOlfmziZL,AIR_MATTRESS,train,FALSE,Error?,,130.0,198.0,,5.0,,,51.2,77.9,,1.96,,,,,,https://m.media-amazon.com/images/I/41eOlfmziZL.AC.jpg
493,506,B07TD9GMDY,41VYb1Eeu6L,AIR_MATTRESS,train,6,OCR - Oversplit,,97.0,191.0,,46.0,,,38.0,75.0,,18.0,,,,,,https://m.media-amazon.com/images/I/41VYb1Eeu6L.AC.jpg
494,507,B07CBTYQ47,51F-dQuug-L,AIR_MATTRESS,train,FALSE,ERROR - Incorrect OCR Text,,130.0,198.0,,7.5,,,51.18,77.95,,2.95,,,,,,https://m.media-amazon.com/images/I/51F-dQuug-L.AC.jpg
495,508,B082PTQMPS,41n7NuN9oeL,AIR_MATTRESS,train,FALSE,,,128.0,201.0,,7.5,,,50.3,79.1,,3.0,,,,,,https://m.media-amazon.com/images/I/41n7NuN9oeL.AC.jpg
496,509,B000HBGSP8,41rV29mbbXL,AIR_MATTRESS,test,7,ERROR - Incorrect OCR Text,,137.0,191.0,,22.0,,,54.0,75.0,,8.75,,,,,,https://m.media-amazon.com/images/I/41rV29mbbXL.AC.jpg
497,510,B000HBGSP8,41Sy7RM6sKL,AIR_MATTRESS,test,FALSE,ERROR - Incorrect OCR Text,,137.0,191.0,,22.0,,,54.0,75.0,,8.75,,,,,,https://m.media-amazon.com/images/I/41Sy7RM6sKL.AC.jpg
498,511,B083724ZDT,41gFhWGdZGL,AIR_MATTRESS,test,FALSE,,,137.0,191.0,,22.0,,,53.94,75.2,,8.66,,,,,,https://m.media-amazon.com/images/I/41gFhWGdZGL.AC.jpg
499,512,B000HBGSMQ,515xNdltkyL,AIR_MATTRESS,test,7,ERROR - Incorrect OCR Text,,152.0,203.0,,22.0,,,60.0,80.0,,8.75,,,,,,https://m.media-amazon.com/images/I/515xNdltkyL.AC.jpg
500,513,B07RDG23QZ,41qTk0EYKOL,AIR_MATTRESS,train,FALSE,Error?,,152.0,203.0,,45.7,,,60.0,80.0,,18.0,,,,,,https://m.media-amazon.com/images/I/41qTk0EYKOL.AC.jpg
501,514,B00GF07YDU,51ZbQ4g-OOL,AIR_MATTRESS,train,7,,,152.0,203.0,,46.0,,,60.0,80.0,,18.0,,,,,,https://m.media-amazon.com/images/I/51ZbQ4g-OOL.AC.jpg
502,515,B07F2RPGND,419TyE7oW-L,AIR_MATTRESS,train,FALSE,OCR - Mulitple Errors,,152.0,203.0,,46.0,,,60.0,80.0,,18.0,,,,,,https://m.media-amazon.com/images/I/419TyE7oW-L.AC.jpg
503,516,B00F0B6JHW,41pQ0PszhRL,AIR_MATTRESS,train,FALSE,,,163.0,203.0,,48.0,,,64.0,80.0,,19.0,,,,,,https://m.media-amazon.com/images/I/41pQ0PszhRL.AC.jpg
1143,1159,B09839PHVC,31Tki5TJuvL,AROMA_DIFFUSER,train,FALSE,Error?- Missing OCR Text,,,,,,,5.0,4.0,4.0,,,,,,,,https://m.media-amazon.com/images/I/31Tki5TJuvL.AC.jpg
1144,1160,B084BZYYQQ,415QIAwdRML,AROMA_DIFFUSER,train,FALSE,Error?,13.0,7.0,7.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/415QIAwdRML.AC.jpg
1145,1161,B07ZP9CVP1,418R2lzv8-L,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,8.3,4.2,4.2,,,,,,,,https://m.media-amazon.com/images/I/418R2lzv8-L.AC.jpg
1146,1162,B07ZP7SDVM,419JJY3AZ2L,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.6,3.3,3.3,,,,,,,,https://m.media-amazon.com/images/I/419JJY3AZ2L.AC.jpg
1147,1163,B084FMBJX1,41AHGLia9IL,AROMA_DIFFUSER,train,FALSE,Error?,16.0,7.0,7.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41AHGLia9IL.AC.jpg
1148,1164,B089D3NFLZ,41AvjGJC34L,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,3.94,6.69,6.69,,,,,,,,https://m.media-amazon.com/images/I/41AvjGJC34L.AC.jpg
1149,1165,B07ZP9CVP5,41B42V4-N-L,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,8.3,4.2,4.2,,,,,,,,https://m.media-amazon.com/images/I/41B42V4-N-L.AC.jpg
1150,1166,B07ZP99NHK,41gO0R1pMbL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.6,3.3,3.3,,,,,,,,https://m.media-amazon.com/images/I/41gO0R1pMbL.AC.jpg
1151,1167,B07ZP8CLHY,41iNHMIm-TL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.6,3.3,3.3,,,,,,,,https://m.media-amazon.com/images/I/41iNHMIm-TL.AC.jpg
1152,1168,B0995MTHDS,41m9OsoyHxL,AROMA_DIFFUSER,train,FALSE,Error?,9.54,10.6,10.6,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/41m9OsoyHxL.AC.jpg
1153,1169,B07ZP92QNZ,41mdFbh10VL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,3.3,6.1,6.1,,,,,,,,https://m.media-amazon.com/images/I/41mdFbh10VL.AC.jpg
1154,1170,B07ZP7GN32,41QV9zicLGL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.6,3.3,3.3,,,,,,,,https://m.media-amazon.com/images/I/41QV9zicLGL.AC.jpg
1155,1171,B07ZP9QKB2,41tJYPpi3nL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,3.3,6.1,6.1,,,,,,,,https://m.media-amazon.com/images/I/41tJYPpi3nL.AC.jpg
1156,1172,B07ZP6SH73,41VCCN1xzGL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.6,3.3,3.3,,,,,,,,https://m.media-amazon.com/images/I/41VCCN1xzGL.AC.jpg
1157,1173,B07ZP84QLM,41x1aSW56nL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.6,3.3,3.3,,,,,,,,https://m.media-amazon.com/images/I/41x1aSW56nL.AC.jpg
1158,1174,B083RMQN27,41YynR04fjL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,4.76,6.634,6.634,,,,,,,,https://m.media-amazon.com/images/I/41YynR04fjL.AC.jpg
1159,1175,B07ZP9MKC3,51-UVGdjdKL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,4.8,3.8,3.8,,,,,,,,https://m.media-amazon.com/images/I/51-UVGdjdKL.AC.jpg
1160,1176,B07ZP9M7CM,511EgkUSaAL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.9,5.1,5.1,,,,,,,,https://m.media-amazon.com/images/I/511EgkUSaAL.AC.jpg
1161,1177,B07ZP9G96F,51aCTT-czYL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.8,4.7,4.7,,,,,,,,https://m.media-amazon.com/images/I/51aCTT-czYL.AC.jpg
1162,1178,B07ZP7NG7S,51AJwrTngaL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.6,3.3,3.3,,,,,,,,https://m.media-amazon.com/images/I/51AJwrTngaL.AC.jpg
1163,1179,B08KZTDC8T,51bao3WUQ8L,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.98,1.65,5.1,,,,,,,,https://m.media-amazon.com/images/I/51bao3WUQ8L.AC.jpg
1164,1180,B098PZYSNH,51BTf4hwSGS,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.1,4.0,4.0,,,,,,,,https://m.media-amazon.com/images/I/51BTf4hwSGS.AC.jpg
1165,1181,B07ZP9DKV3,51FaY+Lj-FL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.9,5.1,5.1,,,,,,,,https://m.media-amazon.com/images/I/51FaY+Lj-FL.AC.jpg
1166,1182,B07ZP9F6P9,51gnED9aJIL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,4.7,4.5,4.5,,,,,,,,https://m.media-amazon.com/images/I/51gnED9aJIL.AC.jpg
1167,1183,B07JQ24JJP,51IhrMF2XKL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.7,,,,,,,,,,https://m.media-amazon.com/images/I/51IhrMF2XKL.AC.jpg
1168,1184,B096XDRKKX,51KQa3nptvL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.1,4.0,4.0,,,,,,,,https://m.media-amazon.com/images/I/51KQa3nptvL.AC.jpg
1169,1185,B07ZPBGFD2,51kYogHONBL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,4.8,3.8,3.8,,,,,,,,https://m.media-amazon.com/images/I/51kYogHONBL.AC.jpg
1170,1186,B098Q2GYWJ,51R8JarESES,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.1,4.0,4.0,,,,,,,,https://m.media-amazon.com/images/I/51R8JarESES.AC.jpg
1171,1187,B07ZP9G94N,51szbSbWyIL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.6,3.3,3.3,,,,,,,,https://m.media-amazon.com/images/I/51szbSbWyIL.AC.jpg
1172,1188,B071ND71SF,51tIAd3DBWL,AROMA_DIFFUSER,test,FALSE,Error?,12.0,10.0,10.0,,,,4.7,3.9,3.9,,,,,,,,https://m.media-amazon.com/images/I/51tIAd3DBWL.AC.jpg
1173,1189,B09BL1GLGN,51w6UOlg5gL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.1,4.0,4.0,,,,,,,,https://m.media-amazon.com/images/I/51w6UOlg5gL.AC.jpg
1174,1190,B06Y4M38G7,51wGqa3dH+L,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,4.8,4.45,4.45,,,,,,,,https://m.media-amazon.com/images/I/51wGqa3dH+L.AC.jpg
1175,1191,B07JQKF7K2,51WkHEmRZvL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,3.2,,,,,,,,,,https://m.media-amazon.com/images/I/51WkHEmRZvL.AC.jpg
1176,1192,B07ZP7XPQS,51WO8uukiEL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.6,3.3,3.3,,,,,,,,https://m.media-amazon.com/images/I/51WO8uukiEL.AC.jpg
1177,1193,B07ZPBG9G3,51WUz5G-R+L,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,8.3,4.2,4.2,,,,,,,,https://m.media-amazon.com/images/I/51WUz5G-R+L.AC.jpg
1178,1194,B07TLWSKGZ,61-5kwsTwtL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.8,4.5,4.5,,,,,,,,https://m.media-amazon.com/images/I/61-5kwsTwtL.AC.jpg
1179,1195,B099PMVPJB,613U84DG5xS,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.5,4.0,4.0,,,,,,,,https://m.media-amazon.com/images/I/613U84DG5xS.AC.jpg
1180,1196,B08926ZKPF,617pvO9ho7L,AROMA_DIFFUSER,test,FALSE,Error?,11.6,11.4,11.4,,,,4.56,4.49,4.49,,,,,,,,https://m.media-amazon.com/images/I/617pvO9ho7L.AC.jpg
1181,1197,B07PNG6TKR,61bXwlaPAEL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,6.0,3.6,3.6,,,,,,,,https://m.media-amazon.com/images/I/61bXwlaPAEL.AC.jpg
1182,1198,B09DG258WW,61E7S23Y+-L,AROMA_DIFFUSER,train,FALSE,Error?,11.0,15.0,15.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61E7S23Y+-L.AC.jpg
1183,1199,B098PZP4YY,61encsNdfRS,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.1,4.0,4.0,,,,,,,,https://m.media-amazon.com/images/I/61encsNdfRS.AC.jpg
1184,1200,B07JP4Y798,61fYFXuo+BL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,4.3,,,,,,,,,,https://m.media-amazon.com/images/I/61fYFXuo+BL.AC.jpg
1185,1201,B07X2X8VDH,61JQrKdlUAL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,4.76,6.634,6.634,,,,,,,,https://m.media-amazon.com/images/I/61JQrKdlUAL.AC.jpg
1186,1202,B07K3BV4X6,61kKcgoV3bL,AROMA_DIFFUSER,train,FALSE,Error?,22.4,15.8,15.8,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61kKcgoV3bL.AC.jpg
1187,1203,B07BDKJ2B8,61KPqvESQLL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.5,3.9,3.9,,,,,,,,https://m.media-amazon.com/images/I/61KPqvESQLL.AC.jpg
1188,1204,B08LPBN6G9,61lhYZQBpoS,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,4.76,6.634,6.634,,,,,,,,https://m.media-amazon.com/images/I/61lhYZQBpoS.AC.jpg
1189,1205,B08WH9KMCW,61mB49FlgeL,AROMA_DIFFUSER,train,FALSE,Error?,12.0,9.5,9.5,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61mB49FlgeL.AC.jpg
1190,1206,B09FLCBY4X,61MMYGY87rL,AROMA_DIFFUSER,test,FALSE,Error?,11.0,15.0,15.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/61MMYGY87rL.AC.jpg
1191,1207,B092CK2PQZ,61NawnleJvS,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,6.1,4.5,4.5,,,,,,,,https://m.media-amazon.com/images/I/61NawnleJvS.AC.jpg
1192,1208,B08SVXWKBW,61nOV6thePS,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,6.1,4.5,4.5,,,,,,,,https://m.media-amazon.com/images/I/61nOV6thePS.AC.jpg
1193,1209,B094RQKXXF,61P3JCQ2MnS,AROMA_DIFFUSER,train,FALSE,Error?,14.0,6.0,6.0,,,,5.51,2.36,2.36,,,,,,,,https://m.media-amazon.com/images/I/61P3JCQ2MnS.AC.jpg
1194,1210,B07ZP9DKTN,61pzziR0C6L,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.9,5.1,5.1,,,,,,,,https://m.media-amazon.com/images/I/61pzziR0C6L.AC.jpg
1195,1211,B082XPH9T3,61RbLfNvYuL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.4,4.5,4.5,,,,,,,,https://m.media-amazon.com/images/I/61RbLfNvYuL.AC.jpg
1196,1212,B00NVMUA5E,61s3G70qQ4L,AROMA_DIFFUSER,test,FALSE,Error?,13.2,13.2,13.2,,,,5.19,5.19,5.19,,,,,,,,https://m.media-amazon.com/images/I/61s3G70qQ4L.AC.jpg
1197,1213,B089QG2GSP,61S6QHGDJ8L,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.98,1.65,5.1,,,,,,,,https://m.media-amazon.com/images/I/61S6QHGDJ8L.AC.jpg
1198,1214,B07ZP7BXM9,61SvTnZSmWL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.6,3.3,3.3,,,,,,,,https://m.media-amazon.com/images/I/61SvTnZSmWL.AC.jpg
1199,1215,B08HVGGPC6,61vN20jkk0L,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,9.0,5.1,5.1,,,,,,,,https://m.media-amazon.com/images/I/61vN20jkk0L.AC.jpg
1200,1216,B098T1Z5YD,61wpgTnEa0L,AROMA_DIFFUSER,test,FALSE,Error?,9.8,13.0,13.0,,,,3.8,5.1,5.1,,,,,,,,https://m.media-amazon.com/images/I/61wpgTnEa0L.AC.jpg
1201,1217,B08L3FKLSD,61XB77QjK3L,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.5,3.5,3.5,,,,,,,,https://m.media-amazon.com/images/I/61XB77QjK3L.AC.jpg
1202,1218,B099KHLS81,61Yc2NB-OWL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.1,4.0,4.0,,,,,,,,https://m.media-amazon.com/images/I/61Yc2NB-OWL.AC.jpg
1203,1219,B07FP488L6,61zeHsnnIlL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.63,6.69,6.69,,,,,,,,https://m.media-amazon.com/images/I/61zeHsnnIlL.AC.jpg
1204,1220,B07PY3M88K,712tBXq3qKS,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,6.0,3.6,3.6,,,,,,,,https://m.media-amazon.com/images/I/712tBXq3qKS.AC.jpg
1205,1221,B078VGJPKD,715douIxxZL,AROMA_DIFFUSER,test,FALSE,Error?,7.2,16.6,16.6,,,,2.83,6.53,6.53,,,,,,,,https://m.media-amazon.com/images/I/715douIxxZL.AC.jpg
1206,1222,B08S7NW68M,7171ebNK6fS,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,5.9,4.5,4.5,,,,,,,,https://m.media-amazon.com/images/I/7171ebNK6fS.AC.jpg
1207,1223,B07K1Z31MJ,717Ddt+MBmL,AROMA_DIFFUSER,train,FALSE,Error?,,7.0,7.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/717Ddt+MBmL.AC.jpg
1208,1224,B071VG6P5Y,718GyzaUNTL,AROMA_DIFFUSER,train,FALSE,Error?,21.5,16.85,16.85,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/718GyzaUNTL.AC.jpg
1209,1225,B07X1MPSYS,71a3qEh4NcL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,6.0,3.6,3.6,,,,,,,,https://m.media-amazon.com/images/I/71a3qEh4NcL.AC.jpg
1210,1226,B08SM1XQ24,71AN8BjYTXL,AROMA_DIFFUSER,test,FALSE,Error?,16.0,9.0,9.0,,,,6.3,3.5,3.5,,,,,,,,https://m.media-amazon.com/images/I/71AN8BjYTXL.AC.jpg
1211,1227,B00NGGD31S,71b3QKnAlJL,AROMA_DIFFUSER,train,FALSE,Error?- Missing OCR Text,13.0,21.0,21.0,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/71b3QKnAlJL.AC.jpg
1212,1228,B088K23CKD,71dAIm84ZcL,AROMA_DIFFUSER,test,FALSE,Error?,,,,,,,7.67,4.73,4.73,,,,,,,,https://m.media-amazon.com/images/I/71dAIm84ZcL.AC.jpg
1213,1229,B08PB789BN,71eDONK5FwL,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,3.3,4.5,4.5,,,,,,,,https://m.media-amazon.com/images/I/71eDONK5FwL.AC.jpg
1214,1230,B07TGBX8RW,71EOpCLCu9L,AROMA_DIFFUSER,train,FALSE,Error?,,,,,,,5.9,4.3,4.3,,,,,,,,https://m.media-amazon.com/images/I/71EOpCLCu9L.AC.jpg
1215,1231,B08S6KN2TP,71FrJ5gXHLS,AROMA_DIFFUSER,test,FALSE,Error?,14.0,13.0,13.0,,,,5.5,5.1,5.1,,,,,,,,https://m.media-amazon.com/images/I/71FrJ5gXHLS.AC.jpg
1216,1232,B0994J4ZYY,71gmFYq+bML,AROMA_DIFFUSER,train,FALSE,Error?- Missing OCR Text,,,,,,,5.0,4.0,4.0,,,,,,,,https://m.media-amazon.com/images/I/71gmFYq+bML.AC.jpg
1217,1233,B08Y5KTYZ3,71GQS3dhgcL,AROMA_DIFFUSER,train,FALSE,Error?,15.0,13.0,13.0,,,,5.9,5.1,5.1,,,,,,,,https://m.media-amazon.com/images/I/71GQS3dhgcL.AC.jpg
